sl_style,sl_localisation,sl_nb_chambre,sl_taille,sl_prix,sl_paragraphe,sl_salle_d_eau,sl_salle_de_bain,sl_toilette,sl_annee,sl_etage,sl_hauteur,sl_ascenseur,sl_vue,sl_cave,sl_parking,sl_chemine,sl_exposition,sl_balcon,sl_terrasse,sl_gardien,sl_travaux,sl_neuf,sl_parquet,sl_cuisine,sl_vis_a_vis,sl_jardin,sl_piscine,sl_nb_piece
Maison / Villa,,1 chambre,34m²,510 000 €,"Au coeur de Passy, dans la rue la plus commerçante,, adorable maison indépendante au calme et sécurisée. Entièrement rénovée, aucun frais à prévoir. Vous pourrez profiter d'un jardinet en jouissance avec un local technique. Au rez-de-chaussée belle pièce à vivre très bien optimisée, avec cuisine équipée, coin bureau et salon. A l'étage 1 chambre baignée de lumière avec salle de douche et WC. Idéal pour jeune couple ou investisseur. On adore !",1 Salle d'eau,Non reference,1 Toilette,Année de construction 1945,Non reference,Bâtiment de 1 étage,Non reference,Non reference,Non reference,Non reference,Non reference,Orientation Sud-Est,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Cuisine américaine équipée,Non reference,Non reference,Non reference,2 pièces
Appartement,,1 chambre,36m²,442 000 €,"16eM° MIRABEAU. PROCHE PARC STE PERRINE. BEAU 2 pièces 36M². PARFAIT ÉTAT. Possible vendu meublé. 5e ascenseur. VUE S/COUR CALME ET SOLEIL. Entrée, séjour 14m², ch 12m², cuisine équipée 4m², salle de bains. WC. Pendee. Parqt. Cave. immeuble pt 1900 ravalé.",Non reference,1 Salle de bain,1 Toilette,Année de construction 1900,Au 5ème étage,Bâtiment de 6 étages,Ascenseur,Non reference,Cave,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Cuisine équipée,Non reference,Non reference,Non reference,2 pièces
Appartement,,18m²,15 667 € / m²,282 000 €,"Les Parisiennes vous proposent un studio à rénover d'environ 18 m², situé au 1er étage. Le séjour s'ouvre sur un balcon de 3 m² exposé sud ouest. Un espace cuisine et une salle d'eau complète ce bien. Idéal investisseur.",1 Salle d'eau,Non reference,Non reference,Année de construction 1972,Au 1er étage,Bâtiment de 8 étages,Non reference,Non reference,Non reference,Non reference,Non reference,Orientation Sud-Est,3m² Balcon,1 Terrasse,Non reference,Non reference,Non reference,Non reference,Cuisine coin cuisine,Non reference,Non reference,Non reference,1 pièce
Appartement,Quartier Muette Nord,2 chambres,"85,81m²",1 150 000 €,"Paris XVIe - La Muette / Passy - Appartement avec un large balcon Appartement avec un large balcon, d'un immeuble situé dans un secteur résidentiel recherché entre La Muette et Passy. Il est actuellement composé d'une entrée, d'un salon traversant, côté rue et côté jardin, d'un dégagement à usage de dressing, d'une chambre, d'une salle de bains. Le plan d'ensemble permet d'envisager plusieurs agencements incluant deux chambres. A proximité des commerces et des transports En option et en supplément, dans le même immeuble: -un box de parking incluant une remise, au prix de 80 000 euros; -un studio avec un large balcon, au prix de 270 000 euros.",Non reference,1 Salle de bain,1 Toilette,Année de construction 1972,Au 2ème étage,Bâtiment de 8 étages,Ascenseur,Non reference,Cave,Non reference,Non reference,Orientation Sud-Est,"17,55m² Balcon",Non reference,Gardien,Non reference,Non reference,Non reference,Cuisine séparée,Non reference,Non reference,Non reference,2 pièces
Appartement,Quartier Porte Dauphine,1 chambre,72m²,795 000 €,"Paris 16 - Rue Spontini, à proximité de l'hôtel Saint James, et de la station de métro Porte Dauphine, cet appartement ensoleillé et calme, de 72 m², au 3ème étage d'un immeuble récent de bonne facture, bénéfice d'un plan modulable,. Actuellement proposé avec un double séjour et une chambre il peut être aménagé en configuration salon, cuisine semi-ouverte et 2 chambres tout en conservant un bel espace de vie. Une cave complète ce bien. Possibilité de parking dans l'immeuble au prix de 45 000€.",Non reference,1 Salle de bain,Non reference,Année de construction 1961,Au 3ème étage,Bâtiment de 7 étages,Ascenseur,Non reference,Cave,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Cuisine séparée,Non reference,Non reference,Non reference,3 pièces
Appartement,Quartier Auteuil Sud,2 chambres,68m²,720 000 €,"CHARDON LAGACHE - Plein ciel et baigné de soleil, appartement situé au 7ème étage par ascenseur d'un immeuble 1930. Ce 3/4 pièces de 68 m² (67,27 m² Carrez) bénéficie de nombreux atouts: sans vis à vis, traversant, calme, il comprend: entrée, salon, salle à manger, 2 chambres (1 possible), cuisine, salle de bains avec WC, toilettes séparés. Digicode, interphone et gardien. Métro Chardon Lagache Ligne 10 / Bus 72,52.",Non reference,1 Salle de bain,2 Toilettes,Année de construction 1934,Au 7ème étage,Bâtiment de 7 étages,Ascenseur,Vue,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Gardien,Non reference,Non reference,Parquet,Non reference,Non reference,Non reference,Non reference,4 pièces
Appartement,,2 chambres,45m²,575 000 €,"Métro TROCADERO - L'Agence Hempton vous présente, au rez-de-chaussée d'un immeuble 1900, cet appartement atypique de 45 m² niché dans une rue calme du 16ème Nord. Vous serez charmé par ce bien qui se présente comme une petite maison avec son entrée indépendante.",1 Salle d'eau,Non reference,1 Toilette,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Cuisine américaine équipée,Non reference,Non reference,Non reference,3 pièces
Appartement,Quartier Porte Dauphine,3 chambres,144m²,1 895 000 €,Rue Mesnil dans un immeuble en pierre de taille de 1914.,2 Salles d'eau,1 Salle de bain,3 Toilettes,Année de construction 1914,Au 4ème étage,Bâtiment de 6 étages,Ascenseur,Non reference,Cave,Non reference,Non reference,Orientation Ouest,6m² Balcon,Non reference,Gardien,Non reference,Non reference,Parquet,Cuisine séparée équipée,Non reference,Non reference,Non reference,5 pièces
Appartement,Quartier Auteuil Nord,1 chambre,55m²,649 000 €,EXCLUSIVITÉ – Paris 16 - Village d'Auteuil,1 Salle d'eau,Non reference,1 Toilette,Année de construction 1890,Au 1er étage,Bâtiment de 6 étages,Ascenseur,Vue,8m² Cave,Non reference,Non reference,Orientation Ouest,Non reference,Non reference,Non reference,Non reference,Refait à neuf,Parquet,Cuisine séparée,Non reference,Non reference,Non reference,3 pièces
Appartement,Quartier Muette Nord,5 chambres,200m²,2 350 000 €,Paris 16ème PASSY-TROCADERO,1 Salle d'eau,2 Salles de bain,3 Toilettes,Année de construction 1900,Au 1er étage,Bâtiment de 6 étages,Ascenseur,Non reference,Cave,1 Parking,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Refait à neuf,Parquet,Non reference,Non reference,Non reference,Non reference,7 pièces
Appartement,Quartier Muette Sud,45m²,21 111 € / m²,950 000 €,Passy - La muette Paris 16ème,Non reference,Non reference,Non reference,Non reference,Au 7ème étage,Non reference,Ascenseur,Non reference,Non reference,Non reference,Non reference,Non reference,1 Balcon,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,2 pièces
Appartement,Quartier Chaillot,1 chambre,44m²,485 000 €,"Metro Georges VA proximité de la Place des États Unis. Dans un immeuble ancien au rez-de-chaussée sur cour, un appartement d'une superficie de 44m² comprenant: une entrée, un séjour, une cuisine séparée, une chambre, une salle de bains avec WC, un dressing. Rafraîchissement à prévoir. Rue Bassano.",Non reference,1 Salle de bain,1 Toilette,Non reference,Non reference,Bâtiment de 1 étage,Non reference,Vue,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Gardien,Non reference,Non reference,Parquet,Cuisine séparée,Non reference,Non reference,Non reference,2 pièces
Appartement,,1 chambre,90m²,1 350 000 €,"Découvrez tous nos bien depuis chez vous en VISITE VIRTUELLE. Paris XVI, CHAILLOT. Entre les métros Iéna et Alma Marceau, dans un immeuble de standing récent (1993) avec jardins et gardiens 24h/24,7j/7, au dernier étage avec ascenseurs, duplex de 90 m²: entrée, vaste séjour de 46 m² avec cuisine toute équipée, à l'étage accessible par un escalier hélicoïdal (possibilité d'escalier droit), une chambre (possibilité 2ème chambre), un dressing, un bureau, une buanderie et une salle de bains en marbre. 2 WC. Une cave au sous-sol. Très beaux volumes, belle luminosité, proximité toutes commodités: commerces, transports, restaurants, musées, théâtre de Chaillot à 10min à pied. Visite virtuelle 3D et plan d'architecte disponibles.",Non reference,1 Salle de bain,2 Toilettes,Année de construction 1993,Au 7ème étage,Bâtiment de 7 étages,Ascenseur,Non reference,Cave,Non reference,Non reference,Non reference,Non reference,Non reference,Gardien,Non reference,Non reference,Non reference,Cuisine américaine équipée,Non reference,Non reference,Non reference,3 pièces
Appartement,Quartier Chaillot,4 chambres,147m²,2 100 000 €,75016 Place des États Unis - Votre agence BANNAN PROPERTIES vous présente un bien unique de 147m² avec cour terrasse privative de 25m².,2 Salles d'eau,1 Salle de bain,3 Toilettes,Année de construction 1900,Non reference,Bâtiment de 6 étages,Ascenseur,Non reference,Cave,Non reference,Non reference,Orientation Sud,Non reference,1 Terrasse,Gardien,Non reference,Non reference,Parquet,Cuisine séparée,Non reference,Non reference,Non reference,6 pièces
Appartement,Quartier Porte Dauphine,2 chambres,63m²,805 000 €,"75116 - Victor Hugo / Trocadero First immobilier vous propose, dans une rue calme, a deux pas des commerces, un bel appartement dans un immeuble semi récent, d'une superficie de 63m². Ce bien se compose d'un espace réception avec une cuisine ouverte sur le séjour, 2 chambres avec rangements, un dressing, 1 salle de bains, un WC indépendant. Cet appartement en parfait état bénéficie d'un plan optimal sans perte de place. Une cave complète ce bien. A proximité des transports et des commerces et écoles.",Non reference,1 Salle de bain,1 Toilette,Année de construction 1950,Au 1er étage,Bâtiment de 7 étages,Ascenseur,Non reference,Cave,Non reference,Non reference,Non reference,Non reference,Non reference,Gardien,Non reference,Refait à neuf,Non reference,Non reference,Non reference,Non reference,Non reference,3 pièces
Appartement,Quartier Porte Dauphine,1 chambre,36m²,422 400 €,"Hosman vous propose à la vente ce 2 pièces (30 m² Loi Carrez) avec une terrasse d'environ 15m² + Parking + Cave, situé Rue Mérimée à Paris.Dans une rue calme et semi-piétonne à deux pas de la rue des belles-feuilles, l'appartement est situé au rez-de-chaussée côté jardin d'un immeuble moderne de standing. Lumineux, l'appartement n'a pas de vis-à-vis.Le bien se compose: D'un séjour/cuisine de 20 m², exposé Sud qui donne sur un jardin avec jouissance exclusive de celui-ci; D'une chambre d'une surface de 11 m² (4,3 m² carrez); D'une salle d'eau de 4 m², ainsi que des toilettes séparées.Une cave ainsi qu'une place de parking complètent le bien. Situé dans le quartier recherché de Dauphine, le bien se situe à 5 minutes à pied de la station Dauphine (Ligne 2 et RER C), et 7 minutes de la station de métro Pompe (ligne 6) et Victor Hugo (ligne 2). Le système de chauffage est: collectifLes charges de copropriété s'élèvent à 541 euros par trimestre.La taxe foncière est de 926 euros.Le bien est soumis au statut de copropriété.Chez Hosman, nous souhaitons réinventer l'agence immobilière en offrant un service innovant et transparent aux acheteurs et aux vendeurs.Nos frais de commercialisation sont de 4 900 euros fixes à la charge du vendeur. L'équipe Hosman se tient à votre disposition pour répondre à vos questions, organiser une visite ou une estimation de votre bien actuel si cet achat dépend de la vente de votre domicile.",1 Salle d'eau,1 Salle de bain,1 Toilette,Non reference,Non reference,Bâtiment de 6 étages,Non reference,Non reference,Cave,1 Parking,Non reference,Orientation Sud,Non reference,1 Terrasse,Gardien,Non reference,Non reference,Non reference,Cuisine séparée,Non reference,Non reference,Non reference,2 pièces
Appartement,Quartier Auteuil Sud,1 chambre,"50,7m²",695 000 €,"Au deuxième étage avec ascenseur d'un immeuble en pierre agrafée de bon standing, superbe appartement de 50,70m² loi Carrez agrémenté d'un agréable balcon. Il comprend une entrée, un double séjour lumineux de 25,75m² offrant de jolies vues arborées, une cuisine aménagée, une chambre avec dressing, une salle de bains et des toilettes séparées. Possibilité de créer une deuxième chambre ou d'ouvrir la cuisine sur le séjour. Appartement lumineux et au calme absolu. Plan compact et beaux volumes. Cet appartement est idéalement situé à proximité de la Seine. Facilités de stationnement. Deux caves complètent ce bien.",Non reference,1 Salle de bain,1 Toilette,Année de construction 1960,Au 2ème étage,Bâtiment de 7 étages,Ascenseur,Non reference,Cave,Non reference,Non reference,Orientation Ouest,1 Balcon,Non reference,Non reference,Non reference,Non reference,Non reference,Cuisine séparée équipée,Non reference,Non reference,Non reference,3 pièces
Appartement,Quartier Auteuil Nord,2 chambres,"96,79m²",1 295 000 €,"Dans le quartier d'Auteuil/Jasmin, à proximité des transports et des commerces, dans un immeuble ancien de 1908 avec gardien, digicode, interphone, au 5ème étage avec ascenseur.",Non reference,1 Salle de bain,1 Toilette,Année de construction 1908,Au 5ème étage,Bâtiment de 6 étages,Ascenseur,Non reference,Cave,Non reference,Non reference,Orientation Nord-Ouest,1 Balcon,Non reference,Gardien,Non reference,Non reference,Non reference,Cuisine séparée,Non reference,Non reference,Non reference,4 pièces
Appartement,Quartier Muette Nord,10m²,16 500 € / m²,165 000 €,"Idéalement située proche de la rue de Passy, à proximité du métro, cette chambre de bonne / studio est en dernier étage avec ascenseur d'un bel immeuble Haussmannien bien entretenu. La pièce de vie mesure 8,55 m² et des WC de 1,05 m² sont mitoyens. L'accès actuel des WC se fait par le palier mais il est possible d'ouvrir la cloison et d'y accéder par le studio. Ce bien est complété par une grande cave de 6,42 m².",Non reference,Non reference,1 Toilette,Non reference,Au 6ème étage,Bâtiment de 6 étages,Ascenseur,Non reference,Cave,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Cuisine aucune,Non reference,Non reference,Non reference,1 pièce
